Legal bases for processing dataFor the purposes of the General Data Protection Regulation, we rely upon a number of legal bases to enable our processing of your Personal Data|['9']
Google Analytics|['0']
Trade Shows|['41']
Contact GitHub|['41']
Description|['39']
Terminal|['41']
slideshare.net|['5']
The Data Protection Officer can be contacted in the following ways:Via e-mail: privacy@99designs.comVia mail:If you are resident in Australia:|['11']
categories of sources of personal information|['36']
This cookie establishes whether the user is a returning or first time visitor|['2']
This is a cookie pattern that appends a unique identifier for a website visitor, used for tracking purposes|['2']
"In all cases, we will respect your preferences for how you would like us to manage marketing activity with you.How you can manage your marketing preferencesTo protect your privacy rights and to ensure you have control over how we manage marketing with you:We will take steps to limit direct marketing to a reasonable and proportionate level and only send you communications which we believe may be of interest or relevance to you;You can ask us to stop direct marketing at any time - you can ask us to stop sending email marketing, by following the ""unsubscribe"" or opt-out links in electronic communications or by adjusting your marketing preferences from within your online account"|['9', '17', '21', '33']
Performance Cookies|['4']
logged_in|['0']
Stripe Radar) to detect and prevent fraud against us, our Business Users and financial partners, including to detect unauthorized log-ins using your online activity|['13']
-3A_insight|['0']
Cookie Information|['41']
Session|['1']
However, we do not use such data in any way to create or maintain personal data about you.Most web browsers are set to accept cookies by default|['13']
GitHub Skills|['41']
Suppliers|['41']
Cookie|['39']
Facebook|['3']
They help us to know which pages are the most and least popular and see how visitors move around the site|['13']
41-43 Stewart Street|['11']
You can contact JAMS free of charge at https://www.jamsadr.com/eu-us-privacy-shield.As further explained by the Principles, binding arbitration is available to address residual complaints not resolved by other means|['11']
Become a Partner|['41']
_setCustomVar method with|['37']
English|['40']
_utmz|['0']
Latin America|['40']
Updated 2020 Weedmaps Cookie PolicyWe use cookies to improve your experienceBy continuing you agree to our privacy policy and terms of useOkSkip to contentMenuWeedmaps HomeGeneralLocationYou have unseen notificationsFavoritesCartLog inSign upDispensariesDeliveriesBrandsProductsDealsLearnStrainsOrder onlineOrder onlineDispensariesDeliveriesProductsBrandsDealsStrainsLearnNewsWeedmaps Cookie PolicyLast updated October 1, 2020IntroductionTypes and Purposes of Cookies and Other Web TechnologiesManaging Cookies“Do Not Track” Requests1|['24', '14', '9']
